0,7,1.0,3530.8384209022965,748.320130249921,4076.124459257461,956.8660409771999
0,7,1.0,692.5555071153909,480.98240723492256,713.8527474721313,504.6053127306763
0,7,1.0,998.6650963363245,486.4492513515619,1044.5695420378804,521.2165591625433
0,7,1.0,1027.3079833984375,487.6660305760048,1063.6322800529408,525.2911665359809
0,0,1.0,3169.6954953949203,741.6580656297479,3196.99587705597,805.6573601440131
0,7,1.0,705.8498688937699,486.9254449146792,725.7606464001839,511.7331706079329
0,7,1.0,1053.9119893725972,487.7135930189873,1107.0000000000034,529.2274646943968
0,0,1.0,4486.905979467828,1056.5594627229264,4570.963852766595,1150.9378589598207
0,2,1.0,824.381031467431,553.8782185645274,866.2415620018998,584.3614124493696
0,2,1.0,968.0136318217661,655.9786527628754,1025.1977008105982,707.0290976264332
0,2,1.0,850.9702866570956,660.8585832523869,928.2393473229279,719.2284297736975
0,2,1.0,1075.317684636825,636.2351148405846,1154.389727579641,702.5478032994948
0,2,1.0,995.5950362033184,656.1350968967694,1073.5881858711273,726.4212780923419
0,0,1.0,616.7251304768557,1017.413071471758,675.2785527526729,1131.5135537367205
0,2,1.0,876.1835494418151,691.5293187946936,954.0517078019449,749.6743660151119
0,2,1.0,0.0,514.7912048995549,127.73475646972656,648.509706290968
0,2,1.0,841.5542211292816,639.4638249737126,915.0338076581583,690.9277073594221
0,2,1.0,1075.2004637249447,712.0579997935246,1180.845242165389,788.7712027897767
0,2,1.0,0.0,2156.146434102203,176.45663413886376,2544.031005859375
0,2,1.0,4110.942667984465,811.1755391551428,4261.652385941521,880.2378549039747
0,2,1.0,1127.3864392803387,664.1851865545041,1208.2053981983968,732.1748192999038
0,2,1.0,1177.3263305038329,688.9696894921824,1284.5421260363662,765.23647229178
0,2,1.0,1031.778633676433,686.5009794834735,1121.3063840379982,756.4804318655052
0,2,1.0,883.7238457280838,709.2673194138574,983.7855620363832,785.1669941474897
0,2,1.0,1286.8674593379365,752.4143954765673,1408.7231634545667,835.939676742899
0,2,1.0,3392.3350908125676,842.7950797768514,3574.2224542041567,923.9828421241242
0,2,1.0,1076.3999544559065,883.710082188054,1212.7420694062434,991.9781600791041
0,2,1.0,1236.159387229198,809.8338794878283,1380.8108171029417,920.0811103869501
0,2,1.0,975.2689442589594,773.5160600904774,1112.4534673848957,892.2506154388104
0,2,1.0,1117.4625186791982,745.5189328281244,1235.4460699240517,837.2975052107619
0,2,1.0,942.8430504320132,746.0506558184793,1046.470741666501,827.0775774968388
0,2,1.0,1384.8166971600044,794.6712509163714,1526.3385051376454,900.3143672908353
6,2,1.0,876.0683510792986,691.2885911593557,954.4407307251895,749.497578928154
6,0,1.0,618.1412548521579,1019.7292021467483,680.9560738194214,1135.38103998237
6,2,1.0,995.5415339267249,657.2742198421639,1074.0395277186963,727.651485097415
6,2,1.0,1075.551990695284,636.4948302307852,1156.641481300528,703.1014188696131
6,2,1.0,849.661881653486,659.9236276628291,926.7883018292287,718.3165063618276
6,2,1.0,968.0209434884111,655.9127052092377,1025.6347526988125,706.9057382555832
6,2,1.0,841.1677961034613,639.4539258923286,915.0311071423533,691.1658174529084
6,7,1.0,705.9376230239786,487.07802434629684,725.9893579154781,512.1076951771578
6,7,1.0,1053.9119893725972,487.7135930189873,1107.0000000000034,529.2274646943968
6,0,1.0,3169.6954953949203,741.6580656297479,3197.15205735501,805.6573601440131
6,7,1.0,1027.3079833984375,487.6660305760048,1063.6322800529408,525.2911665359809
6,7,1.0,998.5850206724555,486.4390194041807,1044.4917808368943,521.2250664938139
6,7,1.0,692.6692112271381,481.1279209078217,713.9663818040341,504.79129656364904
6,0,1.0,4475.490565817731,1053.6619289534879,4547.877802078307,1151.2426848550351
6,2,1.0,0.0,572.675997806291,54.13597421360691,621.3035197867945
6,2,1.0,827.9391475050506,557.0842234796993,870.0793935155835,586.9916477191853
6,2,1.0,1074.7843365623676,712.3338634828513,1177.2805118791248,788.4821365379272
6,7,1.0,3530.8384209022965,748.320130249921,4076.124459257461,956.8660409771999
6,2,1.0,3392.3350908125676,842.7950797768514,3574.2224542041567,923.9828421241242
6,2,1.0,4110.942667984465,811.1755391551428,4261.03321980663,880.2378549039747
6,2,1.0,1127.4629368971816,665.3351078986939,1207.060921782302,734.8120162402377
6,2,1.0,1180.0365226354415,688.5809141502,1284.00713395551,766.4088521222299
6,2,1.0,1030.2892401310298,686.1037220016027,1120.9430245967565,756.0683259593161
6,2,1.0,884.0620535517742,709.2057500818358,978.7573458821631,785.081435682002
6,2,1.0,1.0393317870541276e-14,2102.4421222881433,189.97726956116202,2541.339111328125
6,2,1.0,1290.3879145312876,755.1286060945405,1411.4366443167778,836.5253890170671
6,2,1.0,1398.0206751351072,801.9713074985415,1540.9397704670876,906.6164522037171
6,2,1.0,1083.685971545608,893.5418421762072,1222.4468006158404,1005.1213469453984
6,2,1.0,1242.9400955482133,811.8245918978604,1416.9795230513655,926.8330705684186
6,2,1.0,980.9158064634053,777.0099894706088,1114.5265791441302,895.129672177633
6,2,1.0,1119.6365773569737,745.9675877268596,1237.8231111415023,836.1000204140046
6,2,1.0,945.186245093676,745.177196445435,1046.8351024476765,827.133184423718
12,0,1.0,620.9587418005997,1026.6897830443352,676.8287506039738,1142.1758564477357
12,2,1.0,994.7973578220065,657.0317204731053,1073.8001957381405,727.500069788035
12,2,1.0,1075.7862967537433,636.7545456209857,1156.7104337250769,703.6550344397313
12,2,1.0,849.8271094623765,659.9710939482712,926.8108891480294,718.3870048249577
12,2,1.0,968.0282551550562,655.8467576556001,1026.0718045870267,706.782378884733
12,2,1.0,841.1434278098188,639.4440268109446,915.3904633587262,691.4039275463947
12,2,1.0,830.3047434010689,558.2458100599102,872.7247048876659,588.446052305327
12,2,1.0,0.0,1400.0317157807947,153.237800743952,1889.4246204380713
12,7,1.0,1053.9119893725972,487.7135930189873,1107.0000000000034,529.2274646943968
12,2,1.0,4531.734532358229,1290.5414545664848,4818.897570553113,1527.7891949028524
12,7,1.0,692.7829153388852,481.27343458072085,714.0800161359366,504.9772803966218
12,7,1.0,706.0253771541875,487.23060377791455,726.2180694307724,512.4822197463827
12,0,1.0,3169.6954953949203,741.6580656297479,3197.3082376540506,805.6573601440131
12,7,1.0,1027.3079833984375,487.6660305760048,1063.6322800529408,525.2911665359809
12,2,1.0,875.9531527167821,691.0478635240179,954.8297536484341,749.3207918411961
12,0,1.0,4431.864221568116,1040.8058990902996,4522.301517015017,1145.694553162726
12,7,1.0,998.5049450085864,486.42878745679957,1044.4140196359085,521.2335738250844
12,2,1.0,0.0,572.675997806291,114.9563217163086,646.9909002889312
12,2,1.0,1074.9318116572747,713.0950307144981,1176.0403548537467,789.8578542664136
12,2,1.0,1.1505523507058015e-14,2181.8857273674794,223.10559255389066,2554.799560546875
12,7,1.0,3530.8384209022965,748.320130249921,4076.124459257461,956.8660409771999
12,2,1.0,3392.3350908125676,842.7950797768514,3574.2224542041567,923.9828421241242
12,2,1.0,4108.506045057311,811.1755391551428,4257.967006908024,880.2378549039747
12,2,1.0,1181.0564563874327,688.2509331847824,1286.568923226914,767.7618181803824
12,2,1.0,1031.6379803960779,684.7584640814828,1120.6987279321224,756.2085745761823
12,2,1.0,884.2441959267674,709.8674765334366,976.8194771468548,784.9304571502942
12,2,1.0,1127.0078166715905,662.74665324644,1206.5556592645803,733.3598972447678
12,2,1.0,1411.6708328360746,808.387351820022,1557.538338099934,915.9212070264886
12,2,1.0,1092.513851247721,903.8399952133691,1234.69143699069,1017.9381180088685
12,2,1.0,1249.421484800846,816.0601499637359,1401.2601728422649,933.919808014919
12,2,1.0,983.8172393995702,781.2164243518214,1120.3679760482134,902.0276791325698
12,2,1.0,1119.3403590951457,747.80273419755,1238.8724402821235,836.8535269696334
12,2,1.0,945.7426444092724,747.316970655986,1053.1932697859718,830.1072242331267
12,2,1.0,1295.4603732742373,755.2388869977921,1414.263403838159,837.98355943348
18,2,1.0,840.4375409614888,639.4341277295606,915.0683010204115,691.642037639881
18,0,1.0,620.2697086468712,1028.1931520697506,676.9070933511,1146.6436347417284
18,2,1.0,994.0531817172881,656.7892211040468,1073.5608637575847,727.3486544786551
18,2,1.0,1076.0206028122022,637.0142610111862,1157.8707867977946,704.2086500098494
18,2,1.0,849.9923372712669,660.0185602337133,926.8334764668302,718.4575032880877
18,2,1.0,968.0355668217012,655.7808101019624,1026.508856475241,706.6590195138829
18,2,1.0,833.1246036200038,559.8616609630379,875.8242805826649,590.3547212143856
18,2,1.0,875.8379543542657,690.80713588868,955.2187765716787,749.1440047542382
18,2,1.0,4532.558478111293,1301.4441767482647,4830.689453125,1531.5492392645106
18,7,1.0,706.1131312843963,487.3831832095322,726.4467809460667,512.8567443156077
18,0,1.0,3169.6954953949203,741.6580656297479,3197.464417953091,805.6573601440131
18,7,1.0,1027.3079833984375,487.6660305760048,1063.6322800529408,525.2911665359809
18,7,1.0,998.4248693447174,486.4185555094184,1044.3362584349227,521.2420811563549
18,7,1.0,692.8966194506324,481.41894825362,714.1936504678392,505.1632642295945
18,7,1.0,1053.9119893725972,487.7135930189873,1107.0000000000034,529.2274646943968
18,2,1.0,0.0,572.675997806291,54.13597421360691,621.3035197867945
18,0,1.0,4419.208510753812,1047.2990458837169,4489.253410713936,1139.3384642290223
18,2,1.0,1074.2438271393887,712.6102886450809,1178.7355322768929,788.5915803673757
18,7,1.0,3530.8384209022965,748.320130249921,4076.124459257461,956.8660409771999
18,2,1.0,3392.3350908125676,842.7950797768514,3574.2224542041567,923.9828421241242
18,2,1.0,4108.506045057311,811.1755391551428,4258.556402389588,880.2378549039747
18,2,1.0,1128.0917133116563,665.3817846560243,1209.0888054278403,732.2284796719671
18,2,1.0,1184.0081892347725,689.5143229795084,1288.4723364196361,769.2260924495258
18,2,1.0,1031.5535277686665,686.0668119715308,1120.1369891284758,755.3561869375534
18,2,1.0,884.3823005294872,709.0762583810899,977.0457866867905,784.6868954470937
18,2,1.0,1.6300926367922657e-14,2189.014346760854,306.2353936584688,2581.720458984375
18,2,1.0,1297.8124591560747,757.7043215867232,1421.0682231571109,841.0025661744353
18,2,1.0,1429.1323070354497,815.5716428047165,1576.6240112537998,926.9791474663376
18,2,1.0,1103.4204942385893,914.4924087614615,1248.5925788391478,1034.3287471594977
18,2,1.0,1260.711716232261,824.6884812252968,1413.2352485937406,940.484968299233
18,2,1.0,986.318706623474,784.9240024945616,1123.1735414486493,906.6820599595976
18,2,1.0,1121.826004468994,750.621933377168,1242.6141300782615,840.7384796927083
18,2,1.0,947.0690711925406,748.0695953509999,1053.6997117065268,831.4044004157383
24,2,1.0,994.3067676568405,656.8537590885038,1074.3192938212997,727.5042765227907
24,2,1.0,850.1575650801574,660.0660265191555,926.856063785631,718.5280017512177
24,2,1.0,968.0428784883462,655.7148625483247,1026.9459083634551,706.5356601430328
24,2,1.0,840.4618525646098,639.4242286481766,915.4763371335478,691.8801477333673
24,2,1.0,835.9444638389386,561.4775118661655,878.9238562776638,592.263390123444
24,0,1.0,4399.595857008771,1037.4268157101612,4463.676171791312,1128.8329612328187
24,0,1.0,3169.6954953949203,741.6580656297479,3197.6205982521315,805.6573601440131
24,2,1.0,4464.844999851498,1298.530206066919,4789.39892578125,1460.0233701849081
24,7,1.0,706.2008854146051,487.53576264114986,726.6754924613609,513.2312688848325
24,0,1.0,620.5955450151841,1036.782642786678,676.9550694101384,1154.7658519290287
24,7,1.0,1027.3079833984375,487.6660305760048,1063.6322800529408,525.2911665359809
24,7,1.0,998.3447936808484,486.40832356203725,1044.2584972339369,521.2505884876254
24,7,1.0,693.0103235623795,481.5644619265192,714.3072847997419,505.3492480625673
24,7,1.0,1053.9119893725972,487.7135930189873,1107.0000000000034,529.2274646943968
24,2,1.0,875.7227559917492,690.5664082533422,955.6077994949234,748.9672176672802
24,2,1.0,1076.2549088706614,637.8190203466993,1159.0311398705128,705.3073095252801
24,7,1.0,3530.8384209022965,748.320130249921,4076.124459257461,956.8660409771999
24,2,1.0,0.0,2179.0985757670387,340.7268677644666,2552.107421875
24,2,1.0,3392.3350908125676,842.7950797768514,3574.2224542041567,923.9828421241242
24,2,1.0,4102.26117685848,811.1755391551428,4256.697732554936,880.2378549039747
24,2,1.0,1129.4173994504622,664.6118558753892,1210.3796523312215,731.9704677504908
24,2,1.0,1185.4108833846717,692.4287483333105,1290.0843930810179,769.4088679937125
24,2,1.0,1032.3463921920031,685.4228332010082,1120.6326423180165,757.3179673343582
24,2,1.0,885.7511766536854,708.665153097174,980.7346987692447,784.6812107012976
24,2,1.0,1305.033509170222,760.479581733319,1428.7219026874748,841.0893733218469
24,2,1.0,0.0,572.675997806291,54.13597421360691,621.3035197867945
24,2,1.0,1112.6388355238428,926.7754795984807,1264.2164596297973,1049.0653305614198
24,2,1.0,1269.4854495308768,831.6421638316533,1425.0711530729682,950.9086875591013
24,2,1.0,993.5057757359125,794.0856110628079,1128.283129096848,914.2126930601693
24,2,1.0,1125.4638640357566,751.7070652222478,1243.9610562004243,844.1614339157985
24,2,1.0,949.2521040785002,749.9159905565637,1059.3285887482402,831.8862727752734
24,2,1.0,1074.7334147778167,710.787821440441,1178.4805265925568,791.0066248623463
24,2,1.0,1445.9206178069546,824.6457458409656,1598.6779290229754,943.1725378133647
